trucks_count 4
drones_count 4
customers 84
depot 0.0 0.0
Coordinate X         Coordinate Y         Dronable Demand
10075.006766159691   -2280.55815138716    1         0.706603341640349
-6100.403467729337   189.2858320469839    1         0.5096694470896193
4558.752120040139    8563.273171571745    1         19.6580123123395
-7086.4351917379445  -2546.56806015219    1         0.7399248428293975
557.3573398449361    3168.538011809098    1         44.575413774548366
3159.861379589038    -8984.940920578478   1         0.5233760678262205
-4471.411506708262   6477.796133495932    1         0.658843696606328
3388.6003652106083   -13076.25639237898   1         42.58329694265362
-6213.723212821336   8371.158278070583    1         18.02196501479564
6676.846707976306    -7604.613539988065   1         0.6342558835476336
-9173.06250771028    2120.704069733742    1         0.1393394262009473
10246.18353023274    2909.905922593232    1         0.3061707362509286
11859.558063757686   -2921.7349876422613  1         43.39729210825243
-3797.354898656997   4810.5694260633745   1         0.525669429900774
8048.602316926153    -16157.113580406362  1         0.39695044423721326
-5856.295768929124   7463.148582641744    1         1.2034917410292314
9057.975638148378    5592.604702855457    1         0.9889026785597761
2144.0190411662893   1885.5301466499893   1         0.6590201755857666
-813.4125274789347   2267.982610716886    1         1.1563951297819932
40.69571649329815    -7489.827700827195   1         1.185376274343889
-6232.605842735272   6213.720731810069    1         1.104932740835481
4081.8240592731854   7191.816687326553    1         0.6737984915574713
7747.2536684522975   5430.084221924999    1         1.0045186752085808
3940.900091892925    -2846.281572357208   1         0.28108802359665586
-6510.276788469393   5351.44493245989     1         21.47614104222147
-6366.037291196913   -7360.300451740151   1         0.5993290389624003
-673.9757724958855   -9359.065884576223   1         0.986879158978387
-7073.216318400423   -3230.915477388693   1         0.5646963972141579
-7731.147298699166   5192.659118986418    1         0.6350412025451041
-12865.686159075156  16257.971928449126   1         22.45663697013971
-4683.560801030854   -4704.077432444163   1         1.2390009301044742
1867.7122386908914   -8509.490061586088   1         0.5385726563981299
131.2926637446183    6193.44895033053     1         1.205491670441267
6294.41038838599     -5664.986508474624   1         1.2159170267124275
-9365.66120965445    3230.706094671627    1         0.894998741494489
-3981.31042458111    -838.8417035611063   1         0.4998644720704202
-2264.749584859804   -2265.2386120267197  1         1.2400801838819555
8867.096917973526    6131.572095239282    1         0.19823279175216044
-2415.5586163766875  3850.870467993526    1         0.20996424186433021
-14177.307808462625  -16576.61539702315   1         0.594903135671673
-1664.3355775516648  -9376.385890826507   1         0.7615156346171584
-15496.294526662632  8399.825628310773    1         30.03259911068051
-2445.4161584428884  -191.02885605134148  1         0.32433368096871507
-693.1244040395298   -1628.9251967979333  1         1.0049541655533307
5784.454074889996    11576.85232688775    1         27.093054781060104
-956.2883422598313   -9433.48513341275    1         0.9336803655544261
4458.581534103462    9186.61466939527     1         0.2468490006021912
-3411.45525188736    -8300.92866373712    1         1.1715984214509088
-5392.996143520301   6017.215855341974    1         0.44067405960490247
-9824.539469563942   -4668.108885464754   1         14.093747099219453
-6670.2524072786455  -1777.1634774767049  1         0.27115639356506127
215.17527923028595   3420.304683874028    1         1.1341417985402338
-205.46112950802586  -643.4147405520611   1         0.6344825743260273
-3969.66580970087    -4477.253720637265   1         1.213308087877261
-723.050261220254    -4850.871880671242   1         0.7178839515464951
-4276.774839993522   9574.98113788303     1         0.6387562485996433
591.9741264480127    890.3927164733269    1         0.8975855515224569
-6909.462729963887   4792.304892854399    1         0.3367951969107927
5573.217007381645    4648.937619129974    1         14.228434374108183
-8522.915659085844   -4472.5181986885855  1         1.2266579236192208
-7715.135064135962   -3761.325616638222   1         1.1997890592410225
6838.121356793668    1971.3604914026037   1         1.1349641343298307
-7307.287658196996   -6435.039169574259   1         0.4964588724363119
-9017.360427263317   14058.745426571899   1         0.8444156861469844
15845.694709825639   5071.6563883857925   1         20.69488727029557
-1066.0058354170708  -10827.0973487899    1         0.6020367918814219
2346.3882887796103   -6156.010220573219   1         0.43177228021525693
6199.073165308699    -6236.718110406668   1         0.21040028645251363
-9387.0495839161     4018.724461306356    1         1.447500111836495
-1085.7555504009424  9247.451811268164    1         0.5409827166650208
-1930.7103948537597  -2333.603384263983   1         0.6086640283301112
-2836.3130862586304  4211.527437940336    1         0.5419321552666051
7708.253084508647    3548.505611502018    1         0.32847716669018723
563.3020966789118    -12005.726278921487  1         0.9596408979483123
-1612.4507095320378  3051.9223089016577   1         2.8823244670781323
-4462.291048022038   -4296.80866100512    1         46.47684766553487
-16001.98628450913   3117.6545991612584   1         0.579491859536899
-3644.3007141669477  -9577.857966486938   1         1.2089498938273249
-13315.20520067419   -9911.359395220521   1         4.470609512567208
10939.255847904005   -1668.5439982094103  1         0.5402775598609076
-3300.876085569577   -2984.9098199299297  1         0.43413741082633805
-5886.846563878265   -11036.05090310561   1         11.273392237472562
8275.698912933161    -641.1241018367373   1         0.3255977876785356
8804.297044658717    262.68084026065856   1         38.961424972154894
