trucks_count 5
drones_count 4
customers 92
depot 0.0 0.0
Coordinate X         Coordinate Y         Dronable Demand
-3344.968171034909   -5607.657792339429   1         0.6821907809532953
5579.101111085394    619.6635933817485    1         1.0115989730264487
1153.3450366126262   1810.5943902303889   1         0.7586638493719238
2934.836836515422    -743.1144348073293   1         0.91817074276558
985.5261823262239    6323.164737990994    1         0.7012895539193205
6932.189527626272    -6755.3350357268755  1         0.6738102211773008
1751.4125947858977   -4602.516341007456   1         0.4811207974645917
5250.459386638955    -6561.745381521749   1         5.288878283423787
-3182.610117940949   5658.4644224118265   1         1.1832914678271669
-119.5042714742706   718.3835788917926    1         0.8824139352593848
106.62038208582447   6993.855773947673    1         14.530762596137041
-1518.9623557769414  2812.2751951435603   1         44.58290259632722
-5746.353286683139   -2511.164495979111   1         0.8671916076816901
2752.3960792863995   -376.42780277934764  1         0.19693808736867968
4431.717759762668    6110.109828526412    1         0.8882049757680666
-4839.909661232223   -4322.6121655577845  1         28.642738890931774
1909.905257684128    -6690.638613004506   1         0.3227489080975325
-839.8460137170277   6944.113607463852    1         31.116351272025547
-5853.838061097121   2820.9291582912197   1         0.4572772039647707
4820.058597067925    158.29085647175998   1         0.3545352149766513
-1779.7598599746455  -901.959559367869    1         0.45027962231426377
-2620.186428753009   6526.698336319014    1         0.5899050561001923
5580.099507868539    5971.07124229524     1         0.7110422304092234
4602.60864708983     3141.4109622692927   1         0.527675773564299
-2245.8673496037845  6301.737118038589    1         0.5318733252223898
1528.9042251424848   482.45086995777706   1         1.2125013440208086
-4735.032012037771   -131.50536979751485  1         13.883702560205231
-1360.8409316853079  -6827.7991997839     1         0.5305622910269329
5446.05398235249     -2781.196670118      1         0.8363138948653661
-4251.257890192793   -4694.082740204199   1         0.3297594948226671
2991.442974357528    -3190.176695157113   1         0.2930367352366451
18.46105509547779    -3732.024457125978   1         0.33067591004505986
6217.357552877021    2693.155719897753    1         0.8545874627174441
1076.0838324164965   -3147.8051323103837  1         0.33604694501398746
5343.904647351568    -1972.8326772549246  1         16.349827712602213
3505.2869916450345   1075.26526330632     1         36.658165549237644
-1967.3834285050332  -6096.964803731956   1         0.4475417124851473
-2709.319524167477   3181.8654017318936   1         0.5949139385690734
5165.908105783901    -6995.533259398597   1         1.0490599623880144
-3924.9854278139896  -5145.640854866455   1         13.329910142814464
6909.894207874095    4652.7292170844485   1         5.489930323224871
-2281.6837206778064  -76.46618434253378   1         0.4291064780581796
2720.8889253189986   -5432.85758354549    1         3.41123871616839
3517.878218316141    -1119.0916343558163  1         0.4294756924699694
-4131.622947942208   -3926.5178678185343  1         0.5755514216901797
-5795.1978403415105  6461.55336663005     1         24.655064875097786
-1774.5020333643615  -5224.056647286883   1         0.8253289853867327
2716.7699915601997   6638.1663874172855   1         1.0713865848035935
2542.5004136329676   -5102.192432137647   1         0.39291948811120736
-21.324318973207482  3061.9160758036223   1         1.015881430321069
5806.42683419498     -2434.6862272518774  1         0.32363886444165424
-5587.475546455707   -2439.11228136474    1         0.41321037359154544
2479.4404082855517   -6787.3180499279615  1         0.40730370657333914
-567.3526708948858   1945.3159476607216   1         0.6522741162797517
-2658.9578819542958  5814.370041913301    1         0.7916700308524223
3309.582126672689    -4616.942968912988   1         37.434520132844625
2537.626816351742    1289.0184485032005   1         0.25546880085094603
5643.218714508506    -211.4284346783997   1         1.0474692034867614
-4946.044875457064   4806.70296582251     1         0.5498844624811102
4363.126537585909    -114.15361857292582  1         1.1258258048847827
1620.9003252185735   -1248.0026136136094  1         0.2391216701373538
-5152.457307027882   -2234.448290458591   1         0.45030599122131665
551.7052628448023    2537.0437266457434   1         0.5461552951688277
3390.567376599659    -6967.1213514474875  1         9.01235113020143
-3442.5152583072877  -6729.677863899059   1         0.26361150534393996
3042.7570637713743   6542.70523165975     1         0.5150955730351408
-6926.704771315393   5890.404110596212    1         0.8774347023812529
-6294.126214119537   -1066.8907538885346  1         0.7886269105449999
163.654339408684     -7006.886061166483   1         1.0421147591665358
-212.636633980937    5565.530679409374    1         0.6538094557557973
4524.206180862969    4593.165953905186    1         23.266907801337215
-3073.990788832859   -4053.288590250922   1         0.2268900352105191
6023.2556196463765   3925.4453785707783   1         0.7664092142116372
-6355.415474821497   6572.448846230916    1         0.3665521412463312
-4883.734287337855   3604.4832057901217   1         0.5680379493908914
-752.5877671384059   -4803.341641978853   1         0.7697887387590632
-5722.411354191505   -6171.190186923741   1         1.2043293424585817
-2825.045617722548   3449.6448209209757   1         0.15680935885673083
6556.49946325421     -1764.9724842854262  1         0.1975753409928936
1988.6899040922685   1096.3711106901205   1         0.3707792536384802
-6200.637288858977   2958.0439067626703   1         0.35077850571291924
5128.773880166804    -3148.484084973128   1         0.13595212201261828
5968.133970333149    -1925.3910580693148  1         0.9228092948501746
-3991.3255094220417  -1558.9804960120746  1         0.5615719221433328
-3378.0787324783964  537.4380558803551    1         1.2210731734913762
3954.0166282173673   -1732.691928804123   1         0.8671529586708585
-5110.706047820555   -3468.2147036033075  1         1.17006381376753
-4732.407233040708   -6749.956912870382   1         25.723258383808687
1899.9011627096631   3640.239358416904    1         0.6444361133915226
-1080.1921096099713  5299.37422408165     1         0.5654561466118322
-6529.005955453181   -1310.698001451413   1         0.9469182429177265
-3340.074243090236   5673.797722653689    1         0.9211629817932981
