trucks_count 5
drones_count 5
customers 70
depot 0.0 0.0
Coordinate X         Coordinate Y         Dronable Demand
-1623.4335354771104  4263.518163605657    1         0.4546621438895837
1329.6924666535522   -7016.698824055584   1         25.035102687024388
-359.1205878436925   3056.673411702929    1         0.8826296486309033
7234.122234204989    -3180.9143799793214  1         0.17660669872162724
6639.893600431941    4182.95917540502     1         1.0272719243730701
3955.3767084956316   196.273810251124     1         1.007356794387539
-1606.7369169470821  2011.2820911691433   1         33.134118816183616
-3004.6076036595277  -1138.4016445371822  1         0.7404384773472507
-1432.5906938867422  5618.229150668919    1         0.9827052413260416
4162.246045539147    -1443.116021878153   1         0.40509512425956584
13132.829324535383   11684.622769000473   1         0.14953092886538238
-4239.402701437351   3937.6855725674764   1         14.006531161824222
-1878.9016259296725  3303.357241063837    1         0.7221332559405399
460.7996475357794    52.303500652838274   1         0.2691481815758544
-12869.548969876902  -5875.860845575577   1         9.828011353368748
-1136.858151144437   -6945.762933664346   1         0.8804286065600695
-932.9956040555044   -9368.212513443455   1         0.1962367113231459
1389.9421273935275   -5701.900742303668   1         0.4214145406247871
-9909.965359773618   3771.7665919140363   1         0.5223832059884476
5593.939292572785    -4236.305602077934   1         1.1424438345791983
12250.572931641671   5296.502519352316    1         33.234096299856404
108.113916921501     2036.4346070797687   1         0.36198006881044087
9338.001597405344    3294.1073514784234   1         0.30778469600802094
3732.492916779545    -547.0275686318365   1         0.9953381051629382
-4159.039854278386   -1193.4472786069098  1         0.12315786679297167
7439.980833614122    -4523.796884894175   1         1.1528514136607986
-8692.50564579634    -4029.485091628696   1         0.6356750249572883
-3571.935650197263   10085.908760601495   1         36.10508862350156
-3949.3633187223804  5357.243247698332    1         0.41871433475672337
-2729.5527471318005  5605.1280878980815   1         0.37527437795504404
-1595.211264246578   -4047.1574428124936  1         0.9853144018525051
-1382.5728930216326  -9392.220681552366   1         0.7863576623918107
-8405.826516067778   -2323.9102845137904  1         16.083708474017868
5179.7271615396685   -8458.242456730164   1         0.4199710900975643
10089.297429041071   300.0877695853352    1         0.5297469311929723
-7542.154632159474   5410.452135067542    1         0.7974793795503302
1514.9248902331708   -2847.814998262788   1         1.225629127875852
9759.485370917439    2212.6489202933385   1         0.26282796349809445
2359.322003682974    4610.088071362338    1         1.0888713790983813
-2662.7615722930987  -1544.3987806039383  1         0.1281526233315593
-4838.947021220395   -4399.74178982164    1         0.5282442103102605
12793.950408557657   -4592.9775913958365  1         1.0956544007549465
455.14874299755604   -9885.2540223115     1         0.5812966896135507
-201.02424378438823  2042.3159831713804   1         1.0730795412974465
8021.796102814786    -12638.109245230546  1         47.280839171054765
921.0972263634709    8830.908399207738    1         0.5444061399974147
5947.4391048941625   -1103.775346097573   1         5.24116400593783
5653.083002854036    -1512.2416629165211  1         0.14912311697256203
-10932.863382921114  257.6166329166099    1         32.691270335350396
-12691.13773940892   10331.104143803985   1         18.8705715732621
2638.870698353206    6263.762739421292    1         0.8693021910089479
428.5703965238212    1860.8738271834243   1         26.276908886600864
891.1994356151301    173.3369184568452    1         40.24892302504981
8848.681337668195    9732.997716175536    1         5.575866540675936
-8099.417021989731   -6185.172950193998   1         0.9547855576994936
8736.640062822991    6544.437235873248    1         0.8574651787741396
123.38483576163188   6788.478502186599    1         0.46960077329890026
-506.6764706580567   -8794.94897791392    1         11.994101294251276
-6691.00424231718    -10058.546511654451  1         30.966493225732485
2785.903189372391    -985.3706223287127   1         0.10729167723265959
-9234.192335865306   2984.8099169698257   1         0.4695766995077906
-204.49707441781663  -6563.397433123305   1         1.2075111541039667
6802.8202783148035   771.4970277710106    1         0.44475903618156354
2438.3749196735776   -3775.788879460701   1         0.28866263369234946
-5460.893731786174   2862.9511058496537   1         16.975796124091985
-8301.019894650672   1635.7398902177156   1         0.33983346713061346
-7392.822853694562   7414.727949362823    1         8.555515936385252
7006.503965778477    -7745.814126755365   1         1.0056228144404111
1675.747428782019    -8534.490354851763   1         0.6216437064715554
-1432.1048498390546  6764.425054600949    1         0.14583481307291704
