trucks_count 3
drones_count 5
customers 71
depot 0.0 0.0
Coordinate X         Coordinate Y         Dronable Demand
2020.817543787671    -4319.757549687132   1         31.886027604946765
-654.9828091221278   9989.281020090582    1         0.26514820251006077
-933.6203478408739   -8698.692150529558   1         5.419358613518121
5579.309677655559    -5537.7323412131855  1         0.8079323115244897
-5055.197987589798   2868.0936553637803   1         1.2480055579837823
9128.609385392938    -2334.0385110887296  1         0.20065752303820195
-9916.242563354006   1638.7578559577526   1         1.0199122731357761
1264.5652935540402   -1481.3783322056988  1         0.6100174503900079
-3958.3592359587246  7483.435957474459    1         0.8635172318176076
-4437.082333769284   -3894.4540015858856  1         0.42674121253534725
-5291.371469891389   9207.569885815345    1         1.1014709688424034
8283.654673491106    5682.777716910976    1         0.560937652112597
9464.372836052542    1687.55686845862     1         0.11145772477167248
-5228.659924598638   5255.914341471331    1         0.4411808312189942
5736.822954402333    3202.322691588857    1         1.0958460682883848
-3449.711466042444   10108.910882222699   1         17.466969751303747
-4506.829455563638   -6500.989701579747   1         1.0467014659145362
-7382.887850910834   720.3349911276958    1         0.811045269257742
-5276.862310685888   -7431.844193737578   1         0.202199717456894
821.8015130237856    -1560.7490511823084  1         0.890619229062345
-5767.419423485854   -1847.6569721069297  1         0.13714317905884904
5921.630085501987    -4569.995203596458   1         0.7068062942656353
-8031.586971577998   5058.969196317664    1         0.8666733526370036
-4801.750820341993   -1711.7390221600845  1         0.9565548674321557
10138.476886246322   3270.639565212199    1         0.32384686257987694
-3876.8356376759493  8785.992727576662    1         0.8024199683223732
-5783.615741826147   -5391.301525897852   1         0.4077954595085843
9385.917663930111    -5853.437931625756   1         1.180281310119234
-2696.8451444241464  -3259.4661104174916  1         33.397040339821054
-3139.7782237285383  -367.8927399112725   1         0.6081872075218268
74.24536965839903    -9389.494065448043   1         0.4996181387202835
6715.457146670211    1001.6460476016528   1         0.854018817781189
-3374.5806216711176  8019.188899224953    1         1.10829085087709
3061.9144225330197   -2881.8784793959903  1         0.9716372235508394
8669.79539194137     3907.2185216129164   1         1.1525050909162569
4354.237135645815    5790.988074303479    1         1.1256326794531206
1871.0288079416034   6074.780778761695    1         0.44737612520570547
-4940.935944590857   8667.412255720295    1         0.8578477903139328
-8559.12242828468    4482.743478060144    1         1.0879306095531054
6040.362952847359    -4401.176609497589   1         0.8226144031028625
8835.757856106427    -3599.438734273023   1         0.2122203788489047
-841.6521653995919   -10334.246126357242  1         0.6462085826788596
-8694.48097903827    291.48587191194105   1         20.7956650156583
5119.826913547581    2923.4295237026986   1         35.40303241543552
-9449.332408273414   3379.3964382983013   1         0.5470829276057945
-3191.899182230964   -3628.8722835736708  1         0.3875004802506624
-7684.824205833838   5413.733260666929    1         43.6544103703291
688.5883054404912    7567.682339233856    1         0.22410649807173477
-8459.863145483656   530.0209488465149    1         0.9743561521274805
-3959.4531874712957  4742.089040393893    1         1.1361416331315737
4174.508739563249    -5440.211338647584   1         1.8762307361965567
-1991.453471799531   -2185.8294004736676  1         0.5891034997507579
6519.387432233365    8013.127981396869    1         1.149827960550188
6406.00478345889     4365.20674089587     1         1.1074032533531302
-5476.718877059882   -8171.121384600463   1         0.5557291372621893
6098.530915576846    -5027.837554099905   1         1.184791506306278
-1499.4934305562865  -6144.195620302682   1         0.32182920554863403
942.9949467559672    -7294.30477255409    1         0.33661410156463645
-3849.8223545062688  -1607.944268248929   1         30.381733777324243
-1876.5039984434559  -8715.894308183011   1         0.1665100427106112
6939.304128324931    5275.5445988086785   1         44.06598219058255
-7097.095940206692   -1130.9250375455404  1         1.0554806295625292
-7654.744492879073   5593.019846506153    1         0.1253944182027435
-3216.8382521837248  8917.07740896404     1         1.093467361859728
-5397.856313006307   -9352.321207896584   1         0.31314447813795654
-7028.367683180874   -7149.422973058987   1         9.84024455067551
-4474.766757412956   -9149.499299000141   1         0.76665812669769
4856.522240198939    -1823.245861221874   1         0.5779743775135494
6871.072096347733    -1490.0636416712373  1         0.9255204498087939
-8491.231314831268   -5882.900999240853   1         1.1819108574411055
-3509.7351840556985  -7033.8241860976905  1         0.8739510152419275
