trucks_count 6
drones_count 5
customers 83
depot 0.0 0.0
Coordinate X         Coordinate Y         Dronable Demand
4345.011572376763    5445.7405370024735   1         44.15381428880073
5353.7166765102775   7493.805291538598    1         0.5180068995525665
1681.6242122306967   -6595.388375695922   1         0.9096231961989647
6479.086869517029    -5622.694339301213   1         1.0377691201809172
6502.131157181039    -7818.0090651928695  1         27.63402423347616
-2713.0797596193484  5874.859298873234    1         0.9346431652118873
191.9243108983255    2624.340611576393    1         0.35101169847680747
277.45617441114337   -2570.5773788227325  1         0.8213142931669638
-4322.649312326339   -508.3293163828688   1         1.1022400851203646
-2601.196252016026   517.7733095597546    1         0.6671128943990863
6190.823519137142    -3647.390953697194   1         43.28321565888057
6492.989589689559    7661.813243374709    1         1.0206379875126554
-5297.768508213648   -2115.951956479768   1         5.991030144868025
-6516.632532907222   -6741.869913570965   1         1.036105242535365
-7626.543525257682   5774.343704073353    1         30.960586693170665
-4338.660781253173   -4532.510010620415   1         32.17621590850308
3510.323813043245    6552.19340146658     1         0.600431720573385
-5816.285486588511   4727.589717673256    1         1.0533110086263222
5420.5648070477955   -4737.518694259029   1         4.785209068051772
2951.6820425469455   5744.620671038156    1         5.263190255095399
-5972.229283587594   2604.0359690601344   1         0.25671095454143156
6196.339214113222    3246.145763776232    1         0.6039611968365646
532.9524689225675    1329.3005436705698   1         0.5366131019302914
-7372.907116168692   4012.0290744468875   1         0.4845292476194286
-480.12579664248085  -7874.851570217705   1         0.31734660019583694
-3766.6014787609674  6691.501857791965    1         0.6086844715140348
-3780.402299247086   -6174.621574780801   1         1.232548459048984
-2248.3211059981563  1893.5715389423538   1         1.2421965911222568
2409.093643335207    3549.909746010756    1         1.2112037088937324
-6082.725789161092   -597.0273761708572   1         0.45926857956792055
1434.0544250756652   4660.600975163163    1         0.4090795080741666
3530.943982009734    -5384.510517454377   1         0.2967420668997251
4275.5768406628895   -1411.529288257245   1         1.1240955574477407
4445.268142595605    -6215.993555648532   1         0.9840434327948369
5872.776404717397    3042.7486352409414   1         0.7127196594010267
-1663.8675065370076  -1379.4904173680814  1         0.9172377259827682
-2918.4949483014057  6670.483882662469    1         18.797276133535515
-8132.76440505808    5392.1345868942835   1         0.7499329264610322
6469.142985880641    -2663.319823099917   1         1.2364032071240512
-3504.2633830756836  -3018.3689855110815  1         0.32514302411665974
3863.973575105856    -3677.367132930837   1         1.0183961970015951
-5082.316572029432   3812.4928448770524   1         25.95944031855499
-245.67027378168922  -7220.7153790117445  1         0.5706602337619614
1498.4659893572789   3891.6170416443074   1         0.9200202859941056
-6837.784796188578   -3683.0905153616327  1         0.3426483079258461
-898.161922603757    7526.468603962558    1         0.2671949607923335
-6322.921171762419   -8089.4802792256605  1         32.95971019006497
7217.541359757544    -6889.952517555278   1         0.4573210480952554
-2554.9809528531127  -4948.519834950506   1         0.9136367372535192
-5906.116833487022   4078.1288965200283   1         0.5698361297915904
8058.011529965625    -686.7899739370822   1         0.6651756362321646
5684.410988681591    6825.969692889414    1         0.25444283455240124
-6304.9908073192555  1819.6937308770748   1         0.292955400278541
-6073.177450316578   6022.99721471116     1         1.1603159526103333
-1844.6215632742296  -3461.2890250923733  1         24.068085667965878
5512.156473786939    2709.363763838597    1         0.2759695397927914
-5485.604020872229   3246.369631310469    1         0.8242226019406841
2330.086464577059    6051.353804869814    1         1.2430139288222304
-4048.343474896052   -6042.792255360929   1         0.6320038939786043
2976.40984382227     -2001.5269520159563  1         0.5907369175977677
233.17192433522723   4387.426552272234    1         17.565395585478644
-2997.9812533325403  274.5219015148487    1         9.603853878076967
3400.3680632126716   6929.707634083148    1         0.5835946950629102
-2379.449969667969   -6765.423832478134   1         1.0025120130794374
4727.665398507702    -2501.8584893999405  1         36.08105290961431
-2906.9887777956174  -4813.373245686231   1         0.326096111417004
-6437.66528965713    -6143.3067454337315  1         0.8598052456894295
-4612.201432737493   5312.58339854334     1         0.572857362778462
579.0387025876706    -4133.105588841422   1         0.9875958794763791
-7912.12141711354    1028.110637935415    1         0.4965925302885419
1332.64597540905     5816.240281441796    1         0.5171461755094086
7195.391320031586    -667.10929274976     1         1.158584374344825
7710.409773650854    -2929.6566829207295  1         4.012699916707168
5327.617624824623    -7388.833211516466   1         0.5977086809679648
-5258.635839673991   -619.2555060085144   1         0.2588938255406499
7857.910619780068    2168.243728078001    1         0.5300172376112928
5037.182038006157    3051.6447254850086   1         1.1812684674642877
3779.127191703544    7794.254844809973    1         0.6313522812000747
-7166.738037189372   -559.6443109349417   1         45.006705353567284
-24.125927435914907  -6785.089460271327   1         0.32122807030987105
1033.7248967368173   1023.4208317549463   1         1.2180624771899868
3057.1811632901095   -579.8848817828705   1         0.34244530935796635
-1341.8603080230978  2596.817501270598    1         0.6058510938232008
