trucks_count 6
drones_count 5
customers 81
depot 0.0 0.0
Coordinate X         Coordinate Y         Dronable Demand
-4801.603507089891   -3611.702404229534   1         0.4197346042587724
-9044.86642296665    -4798.814657025859   1         0.15246641553701232
1227.005242819732    -3767.315400559601   1         0.7396796217626026
1749.1386863514724   -5880.213210747853   1         0.5962688285305661
-9459.89214826848    -3247.055864503316   1         1.1440039321379143
117.40115605252255   4668.456392652683    1         0.67883960385363
-5179.829531995697   11239.425806725409   1         1.0269513793809983
3353.563425646988    10369.399148255005   1         1.1770577713366268
-6066.462267670912   -2037.5258900244119  1         0.19258596805147682
7935.710077699733    1481.2550289079543   1         0.8093075479059794
-285.10470235177183  -7069.4695145696505  1         0.9872320391940351
-6701.205360489857   8169.6228980033475   1         35.929380462421975
3165.457140111835    4269.207845365587    1         0.7161866521170853
8327.604363860282    59.97213755347368    1         16.159944941197235
-9262.90965856221    -3768.8184462961185  1         0.8977325954855696
-9529.948213128977   3982.3146934666534   1         0.3665061972358472
9657.060648038721    -2032.1911639829827  1         25.44189604154972
3535.9759720359666   2326.261967244488    1         15.09329056818019
-6447.350081808641   4064.5326183227075   1         30.848542953460765
-287.87458078551333  -12.451061906472745  1         48.61790236345094
5752.83276687657     -7009.132592723327   1         0.23530311161007975
-1012.9817972872282  6241.020680873367    1         0.7248756062903327
2959.839209869188    3083.217393811157    1         1.1701075955947389
-7896.900363084885   -7731.843131261182   1         13.284081563878136
-4503.416525448925   9305.354247751588    1         0.10802442208411883
11795.791845212621   -5482.925113522348   1         35.29783858600162
9165.533941293135    -1897.908721908551   1         1.2004316321795592
-4197.701616969437   -9026.02625012228    1         16.72152104501903
6682.503926811809    3650.974859756108    1         17.08125249050615
-2882.0779008903355  8307.471316468958    1         0.4605008937690417
-5168.254768869121   -4318.137841337499   1         16.133301574372396
-5638.844223584676   -6258.664075771087   1         0.9292630312205368
-5354.171929260385   10204.485924326265   1         0.7439114864776422
975.0779511460385    -3852.2326762979264  1         0.5947128871494727
-4864.957696738275   -8282.303205827373   1         40.24174375879503
-3250.4751836581186  -9151.618085504562   1         1.1032197570760665
2091.8467295482465   -6336.795428261493   1         22.317007580028797
-1993.3362152304262  -4915.773538447589   1         10.862531616287802
-4185.606714819145   -9229.408336098295   1         1.1578017709657942
322.9365101198218    32.37275255307905    1         0.29703508190359706
8116.927515707976    2494.367244312285    1         1.1310654209771405
7311.840692595781    -1355.556051682164   1         1.1881932886256992
-4547.400459090184   8693.112128856017    1         0.326568184771032
10931.418247211015   -629.7022339809126   1         0.27078904599524484
-3898.592648288185   -7904.03507112287    1         1.2026954912952734
-11117.749399635215  -6457.101826357056   1         28.12304259058589
3148.9734054114338   -1381.7677033331267  1         0.17856323070514682
7538.940083955445    1184.809506786033    1         1.0535176825953414
8108.271502454119    -1592.6037993957727  1         0.2070349368966813
-11042.74021957112   -4576.1288580340215  1         0.36679401537620604
10489.13040043063    -6860.250480519507   1         0.9367134768902348
6125.880226886249    -382.01426403408664  1         1.2498005566774608
-4711.902340920107   7128.7505268217765   1         0.5517787875243361
-2032.31927828127    294.95781400010674   1         0.5804165344384101
-542.8838615282933   5787.412273553442    1         0.3586897817933776
-3882.9265590584173  -4644.93277936703    1         0.633062183712897
-8921.562646552997   -3220.2065204808605  1         44.1481690109802
5986.0585267945835   -7921.208549481106   1         0.6282186250939907
1761.9685103047884   1906.6350697491073   1         10.466578786633718
5839.385054162768    4516.446205617419    1         0.8367883783036606
2223.9040897063605   7797.780880315964    1         46.55474649175754
7342.960042171344    -11439.09593974045   1         34.391343285826636
1287.2860140407645   -523.6779959664715   1         1.1899928550542662
-9190.529046321964   8919.432093854943    1         0.21262413581830952
3728.746592635189    -5235.1239077863265  1         1.053275995066163
-8007.139664751306   1145.3472842779374   1         1.048059517976132
-2924.254280056719   2542.409693062709    1         14.543817198707416
2679.0050363957544   -4669.106395114127   1         0.3302915729838116
-9092.88731598222    4018.9412198295836   1         1.080922993831969
245.91429710899016   3176.2808587990503   1         30.775285272574767
4247.60530311854     -4655.527011902264   1         30.976245640626626
7705.651360017895    -2359.5329694063103  1         0.487635237703128
-539.7941526121167   -6982.385100235872   1         0.20456883953446203
6501.3806649172775   -2976.916564772245   1         0.5842303825084353
-4055.059104638108   -9883.42327924336    1         10.338260025891474
-8494.821958953695   2601.7624865514153   1         32.77723147117932
-2766.0178841790234  -5742.240840150185   1         0.11873824160289184
8852.684831998979    3935.235351603436    1         0.44491272863710885
10890.487832176397   8693.487910873111    1         0.8066687148608163
3278.853799717012    954.6603226321109    1         0.3810141307946687
-6777.831764084725   5678.657958928061    1         0.6000889493285185
